lang	domain	intent	utterance
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  dibuix sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  foto d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  foto de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  foto relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  foto sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  fotografia d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  fotografia de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  fotografia relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  fotografia sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  imatge d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  imatge de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  imatge relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  imatge sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou dibuix d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou dibuix de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou dibuix relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou dibuix relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou dibuix sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou foto d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou foto de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou foto relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou foto relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou foto sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou fotografia d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou fotografia de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou fotografia relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou fotografia relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou fotografia sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou imatge d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou imatge de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou imatge relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou imatge relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nou imatge sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova dibuix d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova dibuix de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova dibuix relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova dibuix relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova dibuix sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova foto d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova foto de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova foto relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova foto relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova foto sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova fotografia d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova fotografia de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova fotografia relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova fotografia relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova fotografia sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova imatge d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova imatge de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova imatge relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova imatge relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra  nova imatge sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori dibuix d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori dibuix de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori dibuix relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori dibuix relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori dibuix sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori foto d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori foto de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori foto relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori foto relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori foto sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori fotografia d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori fotografia de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori fotografia relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori fotografia relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori fotografia sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori imatge d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori imatge de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori imatge relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori imatge relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatori imatge sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria dibuix d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria dibuix de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria dibuix relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria dibuix relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria dibuix sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria foto d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria foto de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria foto relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria foto relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria foto sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria fotografia d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria fotografia de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria fotografia relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria fotografia relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria fotografia sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria imatge d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria imatge de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria imatge relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria imatge relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  aleatòria imatge sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatori d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatori de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatori relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatori relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatori sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatòria d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatòria de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatòria relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatòria relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix aleatòria sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nou d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nou de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nou relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nou relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nou sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nova d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nova de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nova relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nova relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  dibuix nova sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatori d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatori de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatori relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatori relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatori sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatòria d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatòria de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatòria relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatòria relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto aleatòria sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nou d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nou de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nou relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nou relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nou sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nova d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nova de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nova relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nova relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  foto nova sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatori d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatori de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatori relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatori relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatori sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatòria d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatòria de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatòria relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatòria relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia aleatòria sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nou d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nou de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nou relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nou relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nou sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nova d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nova de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nova relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nova relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  fotografia nova sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatori d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatori de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatori relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatori relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatori sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatòria d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatòria de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatòria relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatòria relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge aleatòria sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge nou d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge nou de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge nou relacionada amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge nou relacionat amb {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge nou sobre {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge nova d'{query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge nova de {query}
ca	skill-ovos-wallpapers.openvoiceos	picture.about.intent	mostra un  imatge nova relacionada amb {query}
